,0
2013-06-29 19:20:00,53.346059909952814
2013-06-29 19:25:00,65.21920139691976
2013-06-29 19:30:00,49.03161976637968
2013-06-29 19:35:00,69.82646360276878
2013-06-29 19:40:00,54.0949285992801
2013-06-29 19:45:00,49.96315168881069
2013-06-29 19:50:00,70.96352130093834
2013-06-29 19:55:00,67.75282515096356
2013-06-29 20:00:00,33.118501607797285
2013-06-29 20:05:00,64.48890498558157
2013-06-29 20:10:00,67.83194217544631
2013-06-29 20:15:00,49.007498231912095
2013-06-29 20:20:00,51.749102322796425
2013-06-29 20:25:00,14.817312779850974
2013-06-29 20:30:00,42.30272300044224
2013-06-29 20:35:00,40.097527770471
2013-06-29 20:40:00,40.54508683139496
2013-06-29 20:45:00,34.14267372054095
2013-06-29 20:50:00,53.18391353809159
2013-06-29 20:55:00,76.14840569667646
2013-06-29 21:00:00,18.7202188345936
2013-06-29 21:05:00,31.149855726254415
2013-06-29 21:10:00,47.59490422465016
2013-06-29 21:15:00,40.99501122065608
2013-06-29 21:20:00,48.82297874347525
2013-06-29 21:25:00,42.804126541730675
2013-06-29 21:30:00,71.57725478537662
2013-06-29 21:35:00,72.38503820797077
2013-06-29 21:40:00,68.27908209097785
2013-06-29 21:45:00,45.493329387538544
2013-06-29 21:50:00,45.235080852724025
2013-06-29 21:55:00,58.23357153003302
2013-06-29 22:00:00,90.9335381786386
2013-06-29 22:05:00,56.916303200313926
2013-06-29 22:10:00,76.20603977963387
2013-06-29 22:15:00,37.55575974751982
2013-06-29 22:20:00,70.34453852182526
2013-06-29 22:25:00,69.72322768864781
2013-06-29 22:30:00,38.62618793176662
2013-06-29 22:35:00,41.66602349239582
2013-06-29 22:40:00,38.80250531603615
2013-06-29 22:45:00,39.124852070928355
2013-06-29 22:50:00,33.85510563015451
2013-06-29 22:55:00,6.816328049911871
2013-06-29 23:00:00,21.217291817682874
2013-06-29 23:05:00,26.368490696315313
2013-06-29 23:10:00,16.423446060412996
2013-06-29 23:15:00,15.256044130055024
2013-06-29 23:20:00,4.304749084162079
2013-06-29 23:25:00,23.044311443474005
2013-06-29 23:30:00,32.928405836336076
2013-06-29 23:35:00,31.45673327519601
2013-06-29 23:40:00,18.304445611594822
2013-06-29 23:45:00,16.880814025227625
2013-06-29 23:50:00,25.038383738854872
2013-06-29 23:55:00,13.385111830287634
2013-06-30 00:00:00,18.224341229978616
